id,Ages1_urbanrural%urban,Ages1_urbanrural%rural,s2_hh_size%hhsize_1,s2_hh_size%hhsize_2,s2_hh_size%hhsize_3,s2_hh_size%hhsize_4,s2_hh_size%hhsize_5,s2_hh_size%hhsize_6,s2_hh_size%hhsize_7,s2_hh_size%hhsize_8,s3_hhtenure%owned_outright,s3_hhtenure%owned_mortgage,s3_hhtenure%private_rented,s3_hhtenure%social_rented
71869226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
71882826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71889626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
71896426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
71903226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
71910026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71916826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
71923626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71930426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
71944026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71957626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
71971226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
71978026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
71984826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71991626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71998426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72005226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
72012026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72018826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
72025626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72032426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72046026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72052826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72059626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
72066426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72073226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72086826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72093626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72120826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72127626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72141226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72148026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
72161626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72168426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72175226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
72182026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72195626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
72202426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
72209226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72216026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72222826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72229626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
72236426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72243226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72250026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72263626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
72270426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72277226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72297626,0,1,1,0,0,0,0,0,0,0,0,1,0,0
72304426,0,1,0,0,0,0,0,1,0,0,0,0,0,1
72311226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72318026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72331626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72352026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
72358826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72365626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72379226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
72386026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
72392826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72406426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
72426826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72433626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72440426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72447226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72454026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72460826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72467626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72474426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
72481226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72488026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72494826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
72501626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
72508426,1,0,0,0,0,1,0,0,0,0,0,0,0,1
72515226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72528826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
72535626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72556026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72569626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72583226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72590026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72610426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72617226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72637626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72644426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72651226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72671626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72678426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72692026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
72705626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72712426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72719226,0,1,0,1,0,0,0,0,0,0,0,0,0,1
72732826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72739626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72746426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72753226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72760026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72766826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72773626,0,1,0,0,0,0,1,0,0,0,1,0,0,0
72780426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
72787226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72807626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72814426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72821226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
72841626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72848426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72855226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
72862026,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72882426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
72889226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
72896026,1,0,0,0,1,0,0,0,0,0,0,0,1,0
72902826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72909626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72916426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72923226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72930026,1,0,0,0,0,0,1,0,0,0,0,0,0,1
72936826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
72943626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72957226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72977626,0,1,0,0,0,0,0,1,0,0,0,0,0,1
72991226,0,1,0,0,0,0,1,0,0,0,0,1,0,0
72998026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73004826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
73011626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73018426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73025226,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73032026,0,1,1,0,0,0,0,0,0,0,0,1,0,0
73038826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73045626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
73059226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73072826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73079626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
73086426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
73093226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73100026,0,1,0,0,0,0,1,0,0,0,0,0,0,1
73106826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73113626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73120426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73127226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73134026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73154426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73161226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
73168026,1,0,0,0,0,0,1,0,0,0,0,1,0,0
73174826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73181626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73188426,0,1,0,0,0,0,1,0,0,0,0,1,0,0
73195226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73208826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
73215626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73222426,1,0,0,0,0,1,0,0,0,0,0,0,1,0
73229226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73242826,0,1,0,0,0,1,0,0,0,0,0,0,1,0
73249626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
73256426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73263226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73270026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73276826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
73283626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73290426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
73310826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
73317626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73324426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73338026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
73344826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73345506,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73351626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73358426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73365226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73372026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73378826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73392426,0,1,1,0,0,0,0,0,0,0,0,1,0,0
73399226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73406026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73419626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
73433226,1,0,0,0,0,0,0,1,0,0,0,0,0,1
73440026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73446826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
73453626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
73467226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
73480826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73487626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73494426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73508026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73514826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
73521626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73528426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73535226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73548826,0,1,1,0,0,0,0,0,0,0,0,0,0,1
73589626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73610026,0,1,0,0,0,0,1,0,0,0,0,1,0,0
73616826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
73630426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
73637226,0,1,0,0,0,1,0,0,0,0,1,0,0,0
73650826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
73664426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73671226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73678026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
73684826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73691626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73698426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73712026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73718826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73725626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73732426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73739226,0,1,1,0,0,0,0,0,0,0,0,0,0,1
73746026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
73752826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
73759626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73766426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
73780026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73786826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
73793626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73800426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
73814026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73834426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73841226,0,1,1,0,0,0,0,0,0,0,0,0,1,0
73854826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
73861626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73868426,0,1,1,0,0,0,0,0,0,0,0,1,0,0
73875226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73882026,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73888826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
73895626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73902426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
73909226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73916026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
73922826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
73929626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
73936426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
73943226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
73950026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
73956826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73963626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
73970426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73977226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73984026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
73997626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
74004426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74011226,0,1,1,0,0,0,0,0,0,0,0,0,1,0
74018026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
74024826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74031626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
74038426,0,1,1,0,0,0,0,0,0,0,0,1,0,0
74045226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74052026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
74058826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
74065626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74072426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74079226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74086026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74092826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
74099626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
74106426,0,1,1,0,0,0,0,0,0,0,0,0,0,1
74113226,0,1,0,0,0,1,0,0,0,0,1,0,0,0
74120026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
74126826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74133626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74140426,0,1,0,0,0,1,0,0,0,0,0,0,1,0
74147226,1,0,0,0,0,1,0,0,0,0,0,0,0,1
74160826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
74167626,0,1,0,0,0,1,0,0,0,0,1,0,0,0
74174426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
74181226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
74188026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74194826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74201626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74208426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74215226,1,0,0,0,1,0,0,0,0,0,0,0,1,0
74222026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
74228826,0,1,1,0,0,0,0,0,0,0,0,0,0,1
74235626,0,1,0,0,0,0,1,0,0,0,0,1,0,0
74242426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
74249226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74262826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
74269626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
74276426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74283226,0,1,0,0,0,0,1,0,0,0,0,1,0,0
74296826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74303626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74330826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74337626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
74344426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
74358026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
74371626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74378426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
74392026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
74398826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74405626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
74412426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74419226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
74426026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
74446426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
74453226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
74460026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
74466826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74473626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74480426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
74494026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
74500826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
74507626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
74514426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
89834826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89943626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
89977626,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90004826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
90025226,1,0,0,0,0,0,0,1,0,0,0,0,0,1
90038826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
90059226,1,0,0,0,0,1,0,0,0,0,0,0,1,0
90072826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90079626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
90093226,1,0,0,0,1,0,0,0,0,0,0,0,1,0
90113626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
90127226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90147626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
90161226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
90242826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
90256426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
90263226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
90283626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
90365226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
90419626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
90494426,1,0,0,0,0,0,1,0,0,0,0,0,1,0
90508026,1,0,0,0,0,0,1,0,0,0,0,0,1,0
90535226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
90542026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
90582826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
90596426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
90616826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
90671226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
90746026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
90752826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
90759626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
90780026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
90882026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
90895626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
90970426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
91004426,1,0,0,0,0,0,0,1,0,0,0,0,0,1
91099626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
91126826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
91140426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
91154026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
91174426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
91194826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
91296826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
91317226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
91330826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
91344426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91351226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
91358026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
91378426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91419226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
91473626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
91541626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91589226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
91596026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
91732026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
91738826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
91772826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
91840826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91861226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
91868026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91895226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
91902026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
91908826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
91983626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
92010826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92119626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
92126426,1,0,0,0,0,1,0,0,0,0,0,0,0,1
92153626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92160426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92194426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
92228426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92262426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92282826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
92289626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
92364426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
92459626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
92548026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
92568426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
92588826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
92670426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
92860826,1,0,0,0,0,1,0,0,0,0,0,0,0,1
92928826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
92935626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
93003626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
93044426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
93160026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
93309626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
93330026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
93364026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
93438826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
93493226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
93540826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
93554426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
93561226,0,1,1,0,0,0,0,0,0,0,0,0,0,1
93602026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
93636026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
93642826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
93656426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
93758426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
93901226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
93935226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
93948826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
93976026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
94023626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
94044026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
94084826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
94132426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
94152826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
94159626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
94173226,0,1,0,0,1,0,0,0,0,0,0,1,0,0
94214026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
94261626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
94384026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
94411226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
94418026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
94452026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
94479226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
94520026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
94526826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
94560826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
94642426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
94669626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
94690026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
94710426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
94778426,0,1,1,0,0,0,0,0,0,0,0,0,1,0
94792026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
94798826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
94826026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
94832826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
94839626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
